2017-09-07 16:46:37:2686	../../../files/testListWithPickListSize100.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
156	561,901	2416,01999999999	321,768	1526,94	688,729	2003,78	42,815	1532,52	73,636	2064,89999999999	180,892	1723,38	147,78	2270,18	0,001	1771,86	0,002
157	563,338	2634,65999999999	317,426	1276,86	604,631	2332,21999999999	37,281	1418,2	46,365	1877,59999999999	162,661	1452,78	154,94	2214,58	0,001	1817,2	0,002
158	562,198	2294,41999999999	229,691	1530,5	450,298	2105,65999999999	35,377	1648,56	55,739	2192,37999999999	115,108	1375,46	133,061	2059,6	0,001	1805,1	0,002
159	563,845	2044,37999999999	295,681	1687,66	537,588	2056,33999999999	61,413	1649,7	46,727	1931,57999999999	207,437	1588,42	183,934	2071,02	0,001	1694,64	0,002
160	563,122	2205,49999999999	329,538	1431,78	564,987	1794,58	75,805	1664,44	39,611	2396,73999999999	111,12	1537,58	174,514	2103,92	0,001	1727,88	0,002
161	560,506	1802,12	263,574	1883,02	490,043	2324,31999999999	32,767	1730,2	47,496	2166,23999999999	130,005	1682,78	151,328	2048,66	0,001	1860,84	0,002
162	560,885	2398,71999999999	315,867	1636,24	457,365	1528,66	35,96	1633,42	46,089	2361,31999999999	89,732	1729,39999999999	122,102	2181,34	0,001	1754,9	0,002
163	560,052	2145,95999999999	414,677	1625,5	525,653	1705,86	43,602	1509,3	50,307	1896,51999999999	165,751	1375	246,695	2258,76	0,001	1755,24	0,002
164	560,894	2195,23999999998	146,389	1716,61999999999	417,313	1908,53999999999	48,011	1585,84	42,324	2368,87999999999	104,245	1807,09999999999	172,306	2125,94	0,001	1733,08	0,002
165	569,002	2448,23999999999	220,6	1688,18	580,522	1908,6	62,554	1581,82	40,288	2256,81999999999	124,789	1654,22	184,177	2220,66	0,001	1684,58	0,002
166	561,001	2543,49999999999	309,837	1575,78	735,24	2352,77999999999	47,1	1795,3	51,333	2364,07999999999	129,339	1768,18	219,941	2065,62	0,001	1812,34	0,002
167	561,175	2445,67999999999	196,141	1299,74	590,835	2047,48	35,408	1428,96	54,146	1939,37999999999	106,061	1621,46	211,738	2209,58	0,001	1823,76	0,002
168	561,273	2278,33999999999	290,794	1721,54	384,087	2335,67999999999	34,259	1166,98	50,938	2276,97999999999	121,208	1343,64	164,412	2059,6	0,001	1772,54	0,002
169	560,491	2273,39999999999	174,433	1590,76	531,582	2071,05999999999	39,4	1497,68	57,472	1940,47999999999	150,491	1715,6	134,887	2071,02	0,001	1751,06	0,002
170	560,634	2250,93999999999	286,433	1812,84	797,011	2078,45999999999	51,301	1754,48	57,178	2181,39999999999	129,286	1515,66	198,653	2143,24	0,001	1823,08	0,002
171	560,548	2188,57999999999	213,641	1575,64	542,387	1763,47999999999	58,061	1720,6	48,885	1990,13999999999	133,535	1450,26	154,879	2137,84	0,001	1861,52	0,002
172	562,265	2079,27999999999	287,798	1615,92	573,851	1941,11999999999	53,056	1409,14	37,477	2381,55999999999	132,153	1719,54	207,249	2010,22	0,001	1712,28	0,002
173	560,921	2014,47999999999	217,684	1643,28	486,946	2108,39999999999	31,996	1491,2	54,193	2283,69999999999	134,45	1538,12	185,084	2182,16	0,001	1756,6	0,002
174	559,637	2208,75999999999	251,427	1688,58	570,755	2126,63999999999	35,138	1184,98	62,881	2346,81999999999	173,11	1703,4	132,314	2270,66	0,001	1700,52	0,002
175	559,671	2314,01999999999	289,553	1750,16	719,741	1892,28	38,899	1847,54	81,462	2421,53999999999	192,926	1931,18	141,108	2214,44	0,001	1815,84	0,002
176	560,614	2293,95999999999	323,632	1540,84	510,347	1677,66	37,773	1380,88	43,953	2032,83999999999	116,572	1403,56	168,685	2154,46	0,001	1689,78	0,002
177	561,731	2577,33999999999	133,204	1387,62	511,547	2519,57999999999	54,544	1557,56	33,545	2376,21999999999	110,922	1599,04	178,004	2220,66	0,001	1816,52	0,002
178	561,671	2343,63999999999	238,463	1541,32	532,917	2287,07999999999	49,474	1838,74	36,756	2338,97999999999	145,457	1644,64	152,791	2292,4	0,001	1738,96	0,002
179	561,592	2317,53999999999	330,698	1583,06	470,132	2123,93999999999	50,786	1605,86	63,083	2393,45999999999	100,265	1567,72	115,239	2032,38	0,001	1799,9	0,002
180	561,638	2340,85999999999	255,816	1550,1	524,484	2068,09999999999	36,838	1429,26	49,707	2515,13999999999	127,339	1485,88	231,771	2120,4	0,001	1837,66	0,002
181	561,275	2251,01999999999	323,989	1115,24	589,194	2261,69999999999	57,243	1622,14	46,511	2376,31999999999	104,999	1946,68	133,004	1944,36	0,001	1728,9	0,002
182	559,787	2480,19999999999	185,886	1641,1	552,373	2241,25999999999	36,487	1593,14	49,278	2444,83999999999	96,197	1393,44	170,251	2115,2	0,001	1854,96	0,002
183	564,137	1960,03999999999	228,172	1719	566,174	2101,87999999999	37,26	1431,68	45,601	2399,29999999999	101,323	1699,2	159,913	2132,3	0,001	1728,22	0,002
184	563,742	2336,99999999999	219,27	1382,56	582,236	2034,53999999999	70,633	1235,18	69,883	2182,77999999999	142,8	1403,64	114,966	2137,16	0,001	1682,54	0,002
185	563,103	1970,69999999999	369,33	1656,56	624,93	2193,07999999999	52,742	1894,28	64,704	2430,25999999999	142,052	1550,66	224,422	2297,4	0,001	1915,9	0,002
186	562,624	2293,31999999999	341,318	1564,6	604,78	2045,53999999999	62,68	1659,42	48,789	2414,69999999999	111,595	1626,18	171,73	2126,76	0,001	1734,78	0,002
187	563,307	2335,13999999999	296,121	1233,8	883,67	1852,76	44,922	1474,2	43,131	1848,3	166,768	1202,96	141,551	1950,1	0,001	1629,52	0,002
188	563,161	2299,47999999999	280,982	1355,2	415,506	2277,69999999999	39,535	1355,86	39,655	2202,43999999999	177,641	1909,56	163,763	2026,5	0,001	1672,48	0,003
189	562,648	2197,85999999999	205,522	1702,84	454,78	1783,54	45,86	1514,84	52,046	2256,31999999999	148,651	1534,76	216,943	2092,84	0,001	1688,42	0,002
190	564,42	2411,11999999999	290,718	1439,58	524,292	2184,93999999999	54,205	1289,54	37,604	2053,87999999999	102,042	1533,16	190,55	2269,98	0,001	1788,82	0,002
191	563,601	2170,01999999999	271,909	1688,44	548,268	2235,17999999999	54,514	1506,44	40,773	2158,93999999999	145,204	1472,86	157,327	1932,8	0,001	1694,64	0,002
192	563,277	2377,59999999999	311,839	1612,62	659,697	2165,87999999999	55,872	1841,28	45,186	2408,93999999999	130,504	1527,04	155,004	2192,42	0,001	1789,16	0,002
193	566,248	2050,83999999999	346,647	1525,72	626,109	2384,03999999999	46,976	1593,86	60,967	2098,37999999999	112,995	1446,58	200,662	2020,96	0,001	1744,5	0,002
194	564,181	2139,01999999999	288,238	1603,88	549,484	1813,46	34,006	1539,1	46,23	1958,03999999999	153,212	1721,36	174,706	1833,5	0,001	1644,78	0,002
195	563,928	2056,09999999999	350,922	1516,5	559,992	1839,57999999999	46,8	1466,3	39,848	1791,6	208,077	1294,94	159,696	2164,72	0,001	1810,3	0,002
196	564,823	2410,13999999999	175,511	1605,82	517,234	1816,59999999999	47,639	1515,66	59,801	2351,37999999998	170,914	1768,64	137,266	2176	0,001	1705,72	0,003
197	564,642	2145,65999999999	236,199	1644,62	458,106	2269,93999999999	48,779	1638,48	61,676	2207,07999999999	102,888	1373,48	190,32	2142,56	0,001	1849,08	0,002
198	563,892	2074,71999999999	305,532	1226,56	422,396	2145,95999999999	48,821	1674,14	52,17	2437,17999999999	164,335	1767,16	153,447	2126,08	0,001	1816,52	0,002
199	564,655	2097,77999999999	219,609	1857,9	653,442	1894,75999999999	49,159	1570,92	52,776	2415,41999999999	145,434	1657,94	125,127	2093,52	0,001	1817,54	0,002
200	564,301	2478,01999999999	199,495	1620,44	661,767	1754,33999999999	36,568	1681,58	48,005	2110,91999999999	121,877	1608,38	135,872	2076,56	0,001	1755,58	0,002

2017-09-09 20:53:33:9626	../../../files/testListWithPickListSize100_part03.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
1	400,692	2716,45999999998	168,408	1357,86	563,102	2516,11999999999	26,907	1375,36	22,913	2433,85999999999	87,719	1582,68	89,887	2115	0,001	1717,82	0,002
2	344,423	2512,49999999999	237,688	1392,02	325,408	2323,49999999999	20,271	1576,34	30,212	2259,29999999999	77,946	1639,54	76,446	2142,9	0,001	1883	0,002
3	340,194	2263,47999999999	179,65	1444,44	576,967	1827,02	33,863	1521,1	28,417	2066,25999999999	95,865	1344,42	90,667	2027,18	0,001	1646,14	0,002
4	342,788	2091,15999999999	347,782	1476,6	513,581	1978,67999999999	34,103	1662,76	35,172	1931,66	66,386	1415,62	99,335	2214,78	0,002	1827,26	0,003
5	340,641	2526,01999999999	305,336	1630,6	562,218	2408,55999999999	38,931	1758,84	39,855	2566,35999999999	79,206	1490,58	124,031	2175,8	0,001	1843,2	0,002
6	340,508	2121,81999999999	268,935	1786,02	456,839	2242,03999999999	35,492	1472,66	25,025	1816,22	52,663	1663,06	106,079	2054,4	0,001	1771,86	0,002
7	344,825	2186,55999999999	302,861	1758,12	374,845	2299,05999999999	29,023	1530,68	29,168	2288,15999999999	101,465	1715,54	130,638	2098,72	0,001	1749,7	0,002
8	341,789	2438,91999999999	175,968	1802,3	467,187	1951,21999999999	31,958	1585,6	35,395	2237,41999999999	61,311	1375,22	74,205	2170,26	0,001	1782,6	0,002
9	342,843	2517,49999999999	247,629	1739,12	448,462	2416,45999999999	23,524	1667,2	48,492	1967,29999999999	132,003	1878,02	80,068	2115	0,001	1771,52	0,002
10	342,916	2177,69999999999	226,244	1369	471,817	2224,13999999999	43,902	1359,72	39,464	1981,19999999999	96,45	1525,1	94,536	1989,22	0,001	1663,44	0,002
11	342,298	2432,89999999999	308,241	1836,24	459,822	2275,27999999999	35,46	1624,74	38,042	2259,35999999999	106,625	1532,94	98,251	2115,34	0,001	1823,08	0,002
12	357,273	2438,55999999999	184,596	1627,54	683,825	2069,73999999999	35,009	1797,44	29,063	2580,87999999998	58,26	1722,06	113,764	2198,16	0,002	1855,3	0,003
13	462,025	2364,11999999999	190,529	1392,38	454,515	2386,71999999999	23,728	1545,84	44,117	2293,69999999999	75,11	1490,54	98,835	1971,72	0,001	1716,12	0,002
14	368,944	2148,43999999999	254,162	1301,96	496,242	1694,51999999999	29,641	1431,94	39,042	2118,79999999999	76,124	1160,32	102,906	2054,88	0,001	1712,28	0,002
15	343,876	2390,21999999999	201,501	1590,76	395,948	1839,32	34,807	1683,72	36,88	2479,19999999999	61,225	1736,16	108,478	2115,2	0,001	1839,02	0,002
16	344,038	2119,87999999999	274,482	1351,16	494,429	2045,05999999999	26,051	1388,44	40,605	1997,39999999999	100,677	1411,48	90,54	2021,1	0,002	1727,54	0,003
17	342,52	2427,69999999999	234,539	1458,9	520,929	1861,52	30,689	1772,02	33,74	2387,83999999999	58,166	1906,29999999999	99,096	2120,68	0,001	1682,88	0,002
18	349,846	2280,87999999999	237,936	1616,08	507,789	2239,85999999999	42,115	1597,52	44,076	2110,81999999999	103,403	1424,52	105,601	2203,36	0,001	1899,96	0,002
19	414,035	2458,97999999999	257,597	1796,26	383,825	2058,13999999999	36,532	1698,12	38,213	2211,65999999999	78,905	1841,76	83,744	2049,2	0,001	1799,56	0,002
20	432,826	2653,03999999998	157,467	1791,89999999999	487,421	2173,25999999999	27,049	1526,12	28,383	2153,37999999999	79,508	1784,26	107,863	2187,08	0,001	1899,96	0,002
21	428,049	2057,19999999999	204,993	1658,8	380,342	1738,02	45,582	1472,9	34,301	2103,97999999999	65,739	1299,66	100,674	2203,5	0,001	1772,2	0,002
22	1829,069	2421,03999999999	294,603	1484,2	414,193	2005,21999999999	51,239	1762,88	37,569	2242,27999999999	115,48	1919,66	108,505	2061,3	0,001	1779,44	0,002
23	430,938	2243,83999999999	230,706	1679,2	361,806	1963,56	37,005	1264,56	23,215	2224,91999999999	71,889	1694,12	80,13	2087,78	0,002	1766,66	0,003
24	1827,656	2188,71999999999	250,934	1537,38	496,519	2242,27999999999	38,192	1825,88	36,241	2090,11999999999	112,253	1586,32	77,652	2265,32	0,001	1807,14	0,002
25	421,334	2002,97999999999	279,949	1651,84	518,71	1631,47999999999	51,144	1388,84	45,447	2084,33999999999	138,309	1266,12	90,956	2137,36	0,001	1727,2	0,002
26	1676,578	2382,71999999999	390,726	1261,5	520,864	2218,35999999999	50,471	1120,72	28,554	2177,69999999999	85,662	1651,7	92,228	2166,28	0,001	1797,08	0,002
27	1828,301	2089,29999999999	339,167	1608,88	543,825	2144,33999999999	41,363	1404,18	49,278	2308,47999999999	80,16	1875,2	90,273	2176	0,001	1893,4	0,002
28	353,904	2285,05999999999	284,597	1724,6	519,583	1853,85999999999	46,731	1394,56	41,741	2000,93999999999	139,781	1549,54	120,962	2076,9	0,001	1832,8	0,002
29	366,558	2354,73999999999	242,913	1322,86	718,31	2013,51999999999	33,691	1265,36	27,612	1952,95999999999	77,652	1408,7	134,021	2081,76	0,001	1665,92	0,002
30	343,162	2175,27999999999	190,287	1527,08	479,038	1918,21999999999	36,146	1675,64	37,17	2432,49999999998	58,042	1953,28	71,816	1962,2	0,001	1653,38	0,002
31	340,887	2289,13999999999	223,87	1778,38	457,385	1937,11999999999	23,755	1176,62	28,04	2407,03999999999	79,843	1654,12	73,023	2065,42	0,002	1632,68	0,003
32	341,085	2465,55999999999	209,202	1568	399,281	1882,06	36,637	1618,44	35,476	1877,73999999999	81,27	1612,92	79,488	2059,6	0,001	1771,86	0,002
33	344,539	2205,59999999999	236,244	1772,16	570,406	2363,81999999999	29,908	1766,82	33,195	2662,55999999998	81,407	1886,8	103,794	2269,84	0,001	1804,42	0,002
34	349,745	2229,69999999999	222,24	1332,6	527,818	1721,16	37,964	1749,42	30,681	2321,85999999999	139,329	1827,14	96,602	2280,78	0,001	1854,96	0,002
35	347,736	2455,09999999999	217,531	1882,52	497,968	2305,35999999999	28,575	1722,8	23,024	2154,03999999999	84,679	1947,84	94,503	2159,32	0,001	1827,94	0,002
36	378,817	2151,35999999999	180,17	1417,16	493,981	2044,2	22,152	1522,42	32,237	2263,17999999999	57,976	1635,96	73,612	2010,22	0,001	1689,44	0,002
37	635,2	2044,89999999999	267,74	1549,22	536,436	1355,9	33,66	934,680000000001	35,655	2128,49999999999	80,33	1453,9	103,837	2110	0,001	1667,96	0,002
38	817,396	2323,23999999999	377,209	1594,1	593,73	2148,77999999999	49,432	1955,99999999999	37,109	2560,83999999999	78,109	1872,04	93,822	2181,34	0,001	1876,78	0,002
39	369,804	1861,17999999999	244,934	1169,8	519,63	1766,65999999999	33,039	1410,8	37,696	2151,15999999999	112,176	1440,44	101,914	2203,7	0,001	1662,08	0,002
40	348,934	2226,45999999999	234,593	1603,28	461,022	1734,56	30,958	1629,06	27,502	2326,79999999999	69,539	1283,6	104,991	2010,02	0,001	1738,62	0,002
41	345,366	2520,93999999998	179,174	1626,82	413,699	2088,85999999999	29,605	1738,58	29,675	2370,73999999999	118,588	1462,26	97,539	2269,7	0,001	1711,26	0,003
42	343,805	2221,17999999999	206,184	1875,09999999999	539,439	2225,55999999999	34,597	1912,99999999999	29,931	2449,17999999999	74,942	1752,38	102,152	2099,06	0,001	1906,52	0,002
43	346,479	2035,87999999999	286,261	1690,76	537,504	2166,69999999999	39,077	1482,24	29,849	2303,71999999999	106,298	1689,22	97,417	2197,96	0,002	1871,92	0,002
44	401,558	1970,17999999999	205,453	1395,48	479,402	1802,73999999999	26,605	1561	35,891	1822,49999999999	98,971	1555,38	65,821	1938,48	0,001	1694,98	0,002
45	350,928	2003,55999999999	272,344	1151,38	577,459	2391,43999999999	36,197	1248,48	38,786	2268,67999999999	79,022	1570,58	136,396	2071,16	0,001	1739,3	0,002
46	379,514	2370,75999999999	304,125	1589,06	444,586	2109,29999999999	30,203	1545,4	32,311	2225,95999999999	71,367	1892,49999999999	67,107	2225,52	0,001	1760,78	0,002
47	365,426	2631,31999999998	175,521	1838,46	485,576	2350,15999999999	28,585	1530,88	27,684	2292,81999999999	110,203	1454,68	102,577	2115	0,001	1843,2	0,002
48	343,699	2106,53999999999	242,791	1267,86	466,178	1776,73999999999	36,719	1401,02	37,206	1901,22	81,759	1499,72	90,862	2220,32	0,001	1782,6	0,002
49	350,535	2134,67999999999	255,086	1691,08	425,976	2052,25999999999	31,985	996,560000000001	32,255	2149,21999999999	111,583	1335,68	103,685	2209,38	0,001	1794,36	0,003
50	346,777	2146,83999999999	198,527	1444,58	573,138	1914,47999999999	36,47	1617,52	31,356	1993,37999999999	156,655	1899,92	82,129	2043,46	0,001	1782,94	0,002
51	344,247	1901,16	248,819	1638,28	450,546	2226,81999999999	18,845	1334,06	28,522	2237,17999999999	73,595	1227,06	108,328	2209,38	0,001	1826,92	0,002
52	607,301	2506,81999999998	233,761	1734,56	446,092	2274,65999999999	37,704	1727,22	22,102	2349,57999999999	105,682	1447,04	71,981	2026,84	0,001	1727,88	0,002
53	542,78	2387,23999999999	220,349	1382,32	458,081	1735,64	28,998	1717,1	27,546	2264,15999999999	86,376	1497,98	107,855	2137,7	0,001	1750,38	0,002
54	585,129	1926,24	283,141	1924,41999999999	450,808	2033,35999999999	46,325	1448,94	26,683	1891,88	100,069	1582	116,852	2115	0,001	1717,48	0,002
55	506,383	2488,41999999999	211,92	1770,38	447,888	2157,77999999999	17,65	1572,86	27,963	1968,89999999999	86,063	1441,4	130,435	2170,26	0,001	1771,18	0,003
56	555,053	2119,09999999999	231,534	1821,8	380,937	1984,68	30,268	1624,1	38,328	2437,09999999999	89,396	1342,24	107,154	2153,98	0,001	1777,4	0,002
57	691,002	1870,99999999999	185,756	1615,44	433,201	2011,87999999999	34,781	1567,32	47,384	2003,37999999999	91,544	1537,06	90,73	2004,82	0,001	1667,28	0,002
58	798,787	1851,15999999999	214,147	1548,28	499,064	1971,53999999999	30,008	1446,68	35,194	2212,21999999999	79,075	1589,34	121,373	2037,72	0,001	1705,04	0,002
59	380,722	2098,47999999999	185,13	1650,42	506,199	2031,93999999999	32,905	1196,86	39,602	2273,27999999999	87,952	1144,62	106,338	2004,82	0,001	1617,08	0,002
60	718,408	1839,26	281,736	1524,3	406,867	1986,87999999999	31,541	1624,14	46,712	2401,07999999999	78,26	1525,58	101,792	2375,16	0,002	1844,56	0,004
61	424,412	2437,41999999999	178,413	1570,64	434,365	1910,29999999999	30,837	1870,15999999999	21,072	2228,71999999999	73,085	1643,68	120,96	2049,34	0,001	1800,24	0,002
62	383,648	2170,89999999999	239,32	1460,8	437,674	1886,93999999999	23,037	1432,62	40,833	1857,74	85,006	934,480000000001	84,065	2253,22	0,001	1821,38	0,002
63	553,4	1853,12	252,368	1404,32	419,068	2151,09999999999	29,76	1465,8	37,029	2182,31999999999	134,482	1666,76	129,953	2081,9	0,001	1799,22	0,002
64	532,481	2341,23999999999	195,245	1760,08	404,671	2270,27999999999	33,527	1590,84	28,988	1906,95999999999	77,153	1777,56	139,177	2071,16	0,001	1717,14	0,002
65	757,432	2313,49999999999	271,661	1772,36	417,713	1749,14	19,705	1871,02	33,244	2550,07999999998	76,452	1446,32	112,316	2009,88	0,001	1754,9	0,002
66	566,067	2117,57999999999	320,301	1828,7	410,614	2116,35999999999	29,624	1732,42	32,145	2296,99999999999	79,897	1640,02	153,292	2176	0,002	1667,28	0,004
67	438,922	2391,81999999999	301,298	1551,52	508,32	1744,55999999999	37,43	1164,84	43,896	2261,09999999999	125,338	1179,56	140,982	2115	0,001	1705,04	0,005
68	675,947	2331,75999999999	341,784	1719,72	518,209	1876,09999999999	56,749	1488,82	28,033	2190,07999999999	74,264	1261,28	84,69	1938	0,001	1688,42	0,002
69	630,727	2243,15999999999	339,793	1594,56	642,964	2019,33999999999	33,446	1615,92	45,231	2056,11999999999	74,184	1372,36	89,697	2131,48	0,001	1838,34	0,002
70	556,689	1879,43999999999	273,44	1490,12	580,087	2058,85999999999	32,971	1511,7	30,375	2365,71999999999	54,927	1637,32	121,485	2115,68	0,001	1822,4	0,003
71	422,779	2215,79999999999	284,3	1845,12	490,715	2112,58	31,303	1348,8	35,553	2231,71999999999	102,93	1423,58	97,554	2165,4	0,001	1849,76	0,003
72	381,972	1909,21999999999	320,916	1533,4	571,339	1906,71999999999	30,421	1555,22	25,172	2245,46	76,345	1550,02	110,697	2164,72	0,001	1811,66	0,002
73	378,986	2200,63999999999	159,082	1849,3	443,696	2098,61999999999	31,731	1587,78	32,531	1950,87999999999	73,738	1459,7	87,925	2005,36	0,001	1673,16	0,002
74	348,974	2202,51999999999	245,962	1597,46	435,171	1703,18	42,624	1554,02	30,562	1992,91999999999	101,653	1562,86	132,986	1983,34	0,002	1596,28	0,003
75	349,756	1924,94	243,409	1818,96	456,933	2017,77999999999	42,939	1704,52	29,558	2192,95999999999	79,269	1682,69999999999	63,464	2330,98	0,001	1844,22	0,003
76	359,454	2397,71999999999	221,019	1789,86	567,421	2151,09999999999	36,053	1721,54	34,518	2651,53999999998	66,633	1633,38	90,072	1993,74	0,001	1691,14	0,002
77	435,453	2474,95999999999	240,842	1714,92	409,274	2154,59999999999	29,464	1479,32	49,529	2103,73999999999	111,613	1490,26	128,89	2242,14	0,002	1827,94	0,003
78	425,642	2048,71999999999	248,47	1642,56	406,668	1971,1	34,304	1537,68	34,252	2306,53999999999	83,652	1613,4	80,664	2225,86	0,001	1833,14	0,002
79	440,374	2260,49999999999	199,987	1780,04	686,628	2305,25999999999	30,439	1382,32	38,819	2235,63999999999	70,127	1665,6	89,82	2099,06	0,001	1789,5	0,002
80	1847,527	1946,21999999999	271,214	1902,32	325,221	2352,39999999999	28,24	1853,42	29,57	2216,91999999999	66,407	1600,96	135,797	2258,62	0,002	1833,48	0,003
81	376,771	2299,57999999999	291,18	1435,64	400,743	2476,07999999999	18,964	1531,26	38,218	2280,71999999999	93,016	1561,1	128,298	2132,16	0,002	1795,72	0,003
82	348,245	2159,61999999999	198,911	1227,78	501,983	1992,09999999999	23,621	1550,42	31,148	2013,97999999999	99,531	1580,5	117,425	2148,24	0,001	1677	0,002
83	371,767	2339,91999999999	222,583	1746,94	439,976	2116,83999999999	29,901	1260,7	34,152	2471,77999999999	86,773	1508,68	112,925	2197,82	0,002	1833,14	0,002
84	685,547	2304,57999999999	252,934	1275,6	550,552	2276,23999999999	35,597	1635,16	31,83	2433,31999999999	51,235	1130,6	158,517	2076,56	0,001	1844,56	0,002
85	462,698	2478,31999999999	239,007	2079,67999999999	508,658	2271,61999999999	38,409	1761,9	41,265	2509,91999999999	70,652	1957,65999999999	90,485	2352,66	0,001	1911,04	0,002
86	443,045	2342,63999999999	195,538	1631,66	581,816	2033,77999999999	27,809	1372,02	32,618	2223,91999999999	70,94	1570,44	104,932	1922	0,002	1733,42	0,003
87	634,765	2204,13999999999	199,798	1678,94	638,898	2070,43999999999	23,045	1934,78	37,28	1866,38	123,018	1653,88	133,019	2098,38	0,002	1871,58	0,002
88	623,912	2379,59999999999	229,993	1714,74	506,044	2157,27999999999	30,906	1773,34	37,674	1823,65999999999	137,942	1614,26	111,755	2043,12	0,001	1682,88	0,002
89	678,628	2170,79999999999	243,233	1224,66	493,939	1959,59999999999	27,563	1570,56	36,074	1989,81999999999	153,169	1474,24	91,846	2175,8	0,002	1727,2	0,003
90	664,865	2347,25999999999	283,843	1887,42	533,423	2222,87999999999	47,652	1588,22	47,076	2313,45999999999	87,333	1580,72	113,311	2170,6	0,003	1832,8	0,004
91	452,005	2008,91999999999	282,004	1535,98	424,556	2043,37999999999	40,331	1385,6	41,603	2292,19999999999	155,685	1374,2	104,658	2242	0,002	1772,2	0,002
92	546,288	2217,03999999999	257,728	1859,88	530,722	2332,09999999999	33,438	1678,56	44,092	2399,39999999999	90,851	1843,16	144,021	1988,34	0,002	1684,58	0,002
93	668,808	2271,53999999999	318,375	1834,32	549,571	2098,07999999999	47,179	1968,49999999999	31,724	2494,95999999999	95,279	1679,4	96,7	2236,8	0,001	1744,16	0,003
94	437,581	2290,09999999999	311,352	1592,68	581,907	1991,89999999999	51,301	1626,86	68,549	1952,45999999999	104,319	1322,54	96,654	2303,14	0,003	1871,92	0,003
95	769,23	2307,13999999999	219,401	1650,72	522,111	2008,81999999999	21,857	1663,01999999999	30,141	2121,81999999999	86,503	1464,1	84,03	2264,44	0,001	1826,58	0,002
96	642,577	2417,09999999999	181,208	1761,46	367,343	2057,79999999999	30,583	1963,94	27,15	2549,09999999998	76,853	1501,92	83,373	1988	0,002	1771,52	0,003
97	819,117	2374,37999999999	191,99	1732,46	513,787	2130,45999999999	29,524	1667,5	33,423	1781,79999999999	87,338	1669,88	77,919	2198,3	0,001	1905,5	0,002
98	711,617	2383,11999999999	225,101	1324,2	395,736	1520,44	33,239	1651,16	48,519	2064,79999999999	89,981	1587,54	88,454	2120,4	0,001	1732,74	0,002
99	691,706	2266,53999999999	228,485	1517	380,501	1679,5	51,663	1453,3	28,132	2220,65999999999	108,327	1673,62	113,085	1844,78	0,001	1629,52	0,002
100	742,735	1898,87999999999	293,259	1596,64	456,394	1935,32	33,899	1300,96	26,764	2107,91999999999	81,494	1404,12	137,518	2148,44	0,001	1833,48	0,003

2017-09-08 00:21:53:0508	../../../files/testListWithPickListSize100_part04.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
1	698,927	2244,55999999999	300,027	1519,7	489,419	1490,96	51,365	1625,02	26,702	2261,43999999999	92,228	1485,46	105,695	2181,2	0,001	1739,3	0,002
2	596,957	2311,27999999999	226,789	1486,84	542,191	1895,44	34,538	1638,78	43,686	2375,21999999999	73,835	1028,04	111,114	2226,2	0,002	1816,86	0,003
3	712,765	2181,61999999999	232,652	1459,98	531,583	1813,2	30,587	1606,32	39,171	2064,19999999999	71,267	1734,86	68,485	2192,28	0,001	1805,1	0,002
4	775,3	2445,45999999999	331,562	1847,14	425,953	2135,82	24,416	1720,5	42,276	2049,67999999999	71,831	1810,11999999999	98,284	2059,94	0,002	1712,28	0,002
5	569,606	2327,85999999999	290,941	1568,54	453,396	1957,77999999999	40,201	1694,5	28,864	2060,95999999999	97,594	1689,06	105,155	2165,4	0,001	1683,9	0,003
6	365,329	2203,41999999999	285,123	1695	371,119	2019,09999999999	23,72	1683,39999999999	41,477	2141,97999999999	120,183	1662,92	114,918	2049,34	0,001	1690,12	0,002
7	343,926	2694,97999999999	262,262	1759,82	520,155	2487,05999999999	35,802	1897,98	31,272	2446,87999999999	102,438	1898,76	115,924	2269,98	0,001	1816,86	0,002
