2017-09-03 21:34:53:3333	../../../files/testListWithPickListSize025.txt
InstanceNumber	DistanceMatrixRunningTime	GACycleSwapTotalDistance	GACycleSwapRunningTime	GACycleInversionTotalDistance	GACycleInversionRunningTime	GAOrderedSwapTotalDistance	GAOrderedSwapRunningTime	GAOrderedInversionTotalDistance	GAOrderedInversionRunningTime	GAPMXSwapTotalDistance	GAPMXSwapRunningTime	GAPMXInversionTotalDistance	GAPMXInversionRunningTime	SShapeTravelledTotalDistance	SShapeRunningTime	LargestGapTravelledTotalDistance	LargestGapRunningTime
164	47,686	767,620000000001	8,129	561,36	7,537	534,120000000001	1,795	518,3	2,592	502,34	3,432	653,600000000001	3,351	880,78	0	761	0
165	51,68	683,740000000001	4,901	516,36	8,457	624,98	2,309	527,440000000001	2,515	521,900000000001	2,525	481,76	2,956	946,24	0	800,56	0
166	55,547	827,000000000001	4,478	705,160000000001	10,179	629,840000000001	4,34	785,640000000001	1,789	639,560000000001	2,789	754,000000000001	3,778	972,44	0	856,98	0,001
167	51,841	808,440000000001	5,222	669,300000000001	5,854	741,420000000001	2,524	652,680000000001	3,507	785,060000000001	2,964	640,380000000001	5,625	1033,04	0	890,9	0,001
168	52,87	783,600000000001	6,323	736,460000000001	6,564	833,220000000002	1,725	702,200000000001	3,055	792,500000000001	2,298	746,180000000001	3,062	993,24	0	888,18	0
169	53,959	677,86	6,624	603,500000000001	8,675	681,12	1,908	531,76	3,048	595,620000000001	2,514	542,5	3,64	922,86	0	889,2	0,001
170	55,706	647,140000000001	4,705	678,340000000001	5,629	603,400000000001	1,851	653,380000000001	2,686	630,760000000001	2,967	470,540000000001	3,294	954,8	0	855,62	0
171	49,19	772,420000000002	5,743	526,760000000001	7,356	757,360000000001	2,299	614,040000000001	2,671	754,060000000001	3,048	684,020000000001	4,007	947,12	0	825,78	0
172	47,724	686,360000000001	6,31	629,640000000001	8,3	700,600000000001	2,266	537,84	2,485	711,100000000001	4,435	592,760000000001	4,118	1060,26	0	824,76	0,001
173	51,307	714,600000000001	6,441	577,940000000001	8,299	618,680000000001	2,46	486,960000000001	4,292	672,220000000001	2,816	598,540000000001	6,307	940,22	0	808,14	0
174	50,792	749,540000000001	4,38	682,400000000001	5,126	631,880000000001	1,852	610,040000000001	3,272	729,120000000002	2,388	642,620000000001	3,157	884,62	0	828,94	0
175	49,5	587,800000000001	7,034	602,28	5,208	601,46	3,979	563,36	2,882	752,840000000001	2,73	579,44	3,336	772,3	0	648,4	0
176	51,594	804,840000000002	4,015	655,840000000001	15,586	638,740000000001	2,502	679,220000000001	3,299	821,220000000001	2,598	763,580000000001	5,202	949,4	0	808,82	0,001
177	53,656	747,160000000001	8,657	705,700000000001	5,679	770,780000000001	3,177	684,900000000001	3,688	603,3	3,079	613,020000000001	3,35	954,8	0,001	834,82	0,001
178	54,107	718,440000000001	3,751	698,260000000001	9,917	737,980000000001	3,825	641,600000000001	6,271	723,300000000001	3,39	673,340000000001	2,712	944,2	0	772,08	0
179	47,754	816,460000000002	5,641	557,620000000001	6,278	563,600000000001	2,492	580,9	2,562	699,140000000001	2,63	513,440000000001	4,907	934	0	791,18	0
180	52,156	716,000000000001	6,136	641,840000000001	7,209	637,080000000001	1,882	557,6	3,819	637,660000000001	3,537	628,960000000001	4,494	928,6	0	830,3	0
181	52,932	582,02	7,354	541,68	6,443	663,28	3,883	535,900000000001	1,52	629,880000000001	3,94	459,7	3,534	857,4	0	768,68	0
182	54,779	806,500000000002	5,261	705,160000000001	9,411	701,820000000001	1,838	539,64	1,735	802,160000000002	4,864	696,800000000001	4,058	900,56	0	781,8	0
183	50,128	671,340000000001	4,44	412,84	10,521	602,620000000001	2,415	375,08	3,166	486,08	2,984	375,08	4,287	815,8	0	660,84	0
184	50,739	595,240000000001	5,529	548,580000000001	8,011	609,040000000001	2,014	597,420000000001	4,11	569,380000000001	2,262	530,06	5,635	883,6	0	706,96	0
185	50,9	693,940000000001	5,699	624,980000000001	4,925	670,560000000001	2,751	498,180000000001	5,227	745,260000000001	4,488	669,500000000001	4,656	996,78	0,001	838,66	0
186	49,927	720,720000000001	4,848	732,620000000001	5,566	659,680000000001	3,029	578,960000000001	4,031	758,240000000001	5,256	691,220000000001	3,514	938,66	0	833,8	0
187	47,717	812,960000000002	5,443	650,300000000001	4,717	700,700000000001	2,724	633,580000000001	4,197	701,420000000001	3,62	676,640000000001	4,43	905,42	0	749,92	0
188	47,204	596,26	8,486	684,700000000001	9,148	624,880000000001	2,32	553,68	2,524	752,840000000001	3,168	612,340000000001	5,157	929,82	0	792,2	0
189	50,131	735,000000000002	4,997	564,380000000001	13,485	499,4	2,655	498,52	2,411	752,300000000001	3,107	586,68	2,877	1005,68	0,001	921,42	0
190	50,484	713,040000000001	4,921	517,62	6,728	627,320000000001	1,676	559,860000000001	2,967	687,040000000002	2,401	597,760000000001	3,939	901,58	0	807,46	0
191	51,531	690,400000000001	6,036	728,540000000001	8,046	659,680000000001	4,808	668,280000000001	1,747	636,26	4,605	747,780000000001	2,61	876,8	0	913,5	0
192	54,373	688,180000000001	5,283	661,380000000001	7,272	582,720000000001	4,785	636,06	4,429	818,500000000001	2,44	613,120000000001	4,434	1032,36	0	884	0
193	54,299	703,180000000001	7,031	620,720000000001	14,799	634,700000000001	3,275	662,200000000001	1,921	588,820000000001	4,033	285,32	3,518	827,08	0	748,56	0
194	46,37	794,580000000001	6,064	660,640000000001	9,837	625,040000000001	2,188	677,340000000001	2,72	795,800000000001	3,998	661,380000000001	4,638	994,26	0	888,18	0
195	49,104	757,960000000001	10,152	588,620000000001	5,514	684,460000000001	2,483	567,340000000001	5,073	566,580000000001	4,823	663,540000000001	3,87	944,74	0	819,32	0
196	47,087	771,260000000001	6,365	667,060000000001	6,08	754,100000000002	3,036	641,500000000001	3,142	817,200000000001	3,933	650,440000000001	4,569	987,12	0	762,7	0
197	49,465	800,660000000002	6,159	655,160000000001	6,44	750,020000000001	2,82	569,380000000001	2,846	709,540000000001	3,717	645,8	2,931	885,3	0	722,9	0
198	52,269	738,600000000001	5,328	768,440000000001	7,957	631,680000000001	1,918	659,920000000001	2,468	771,500000000001	3,839	664,100000000001	2,584	980,16	0	827,82	0
199	52,06	796,140000000001	6,004	726,160000000001	12,089	662,980000000001	2,03	547,460000000001	3,003	730,680000000001	3,231	747,840000000001	2,944	994,26	0	904,12	0
200	33,281	661,960000000001	4,829	660,020000000001	13,008	622,600000000001	1,957	651,320000000001	4,759	755,460000000001	2,115	640,240000000001	2,85	961,5	0	844,2	0
201	30,759	811,600000000001	5,754	764,600000000001	5,627	764,600000000001	2,24	632,140000000001	2,563	779,720000000001	3,418	753,860000000001	2,745	907,119999999999	0	875,98	0
202	46,322	735,200000000002	4,294	700,160000000001	7,46	688,740000000001	1,891	590,200000000001	2,796	692,440000000001	3,167	623,960000000001	4,021	946,24	0	832	0,001
203	50,994	649,080000000002	4,414	593,580000000001	8,588	399,820000000001	3,703	593,580000000001	1,904	670,900000000001	3,803	366,92	3,93	1000,82	0	782,14	0,001
204	51,688	732,780000000001	5,129	685,580000000001	7,207	639,360000000001	2,269	558,3	2,564	832,260000000001	2,748	549,600000000001	3,029	967,72	0	842,4	0
205	43,661	751,000000000001	5,171	646,700000000001	7,676	644,960000000001	2,439	548,780000000001	3,195	751,680000000001	3,787	674,740000000001	4,538	946,78	0	771,4	0,001
206	29,095	754,740000000001	7,466	689,96	6,304	789,240000000001	2,2	712,260000000001	2,14	767,760000000001	4,073	689,760000000001	3,606	1027,36	0	927,98	0
207	29,601	646,800000000001	5,474	546,540000000001	8,947	708,520000000001	2,28	552,420000000001	3,466	801,000000000002	2,222	684,080000000001	3,809	979	0	916,56	0,001
208	29,26	680,280000000001	3,769	452,18	7,561	554,940000000001	2,579	549,400000000001	2,724	589,840000000001	3,741	523,12	5,696	1038,92	0	884,34	0
209	30,196	750,020000000001	6,456	786,560000000001	4,655	672,120000000001	3,383	735,100000000001	2,36	691,360000000001	4,692	680,080000000001	3,479	973,8	0	846,24	0
210	30,01	643,300000000001	5,216	591,540000000001	10,221	591,600000000001	1,582	598,300000000001	2,331	679,120000000001	2,375	554,360000000001	4,75	873,48	0	605,78	0
211	32,608	600,480000000001	8,169	643,540000000001	4,158	597,080000000001	3,682	568,72	1,961	714,400000000002	4,968	578,22	3,391	961,5	0	860,14	0
212	29,847	689,560000000001	5,71	525,780000000001	6,282	672,600000000001	3,384	663,76	2,732	890,080000000002	2,295	575,46	4,414	993,24	0	867,04	0,001
213	28,939	696,440000000002	5,701	565,060000000001	7,266	700,840000000001	2,671	578,540000000001	4,227	685,840000000001	2,735	549,500000000001	2,95	869,26	0	737,04	0
214	28,006	653,800000000001	5,223	676,300000000001	4,755	653,800000000001	2,013	526,660000000001	2,813	665,560000000001	2,682	552,320000000001	3,374	978,66	0	750,94	0,001
215	29,693	579,780000000001	5,021	640,380000000001	7,426	541,340000000001	2,58	623,760000000001	2,862	686,220000000001	2,669	712,120000000001	3,59	972,24	0	789,04	0
216	29,017	636,020000000001	6,066	499,74	10,172	564,04	1,589	479,62	2,347	671,920000000001	2,954	565,540000000001	2,564	863,82	0	846,92	0,001
217	28,768	621,040000000001	7,63	643,84	5,333	704,540000000001	2,577	586,880000000001	2,66	679,120000000001	2,486	693,400000000001	2,619	891,66	0	725,28	0,001
218	28,372	636,260000000001	5,027	619,24	8,458	707,500000000001	2,519	640,720000000001	3,114	680,620000000001	2,411	585,180000000001	3,034	972,44	0	855,62	0
219	29,449	606,320000000001	6,66	553,780000000001	5,985	574,58	2,179	432,520000000001	2,398	528,940000000001	2,586	544,7	3,347	786,88	0	700,74	0
220	29,355	578,280000000001	4,891	597,420000000001	7,649	731,700000000001	7,569	505,42	1,808	766,640000000001	3,429	586,88	4,731	918,4	0	825,78	0
221	30,304	695,500000000001	5,872	610,160000000001	5,896	729,220000000001	1,373	707,400000000001	2,802	656,180000000001	3,928	723,200000000001	2,734	994,8	0	906,16	0
222	28,218	649,720000000001	5,051	530,500000000001	3,864	538,28	2,203	644,620000000001	1,993	760,480000000001	4,085	743,260000000001	4,765	1029,06	0	862,52	0
223	29,843	768,840000000001	5,597	570,28	12,128	555,720000000001	2,718	725,480000000001	3,232	657,060000000001	2,418	604,860000000001	3,178	1065,46	0	933,52	0,001
224	28,634	746,960000000001	7,868	642,260000000001	7,236	677,100000000001	2,987	643,96	1,791	904,860000000002	4,69	711,780000000001	2,851	967,38	0	782,14	0
225	28,742	807,820000000001	6,171	554,56	6,109	634,840000000001	1,829	663,760000000001	2,85	769,660000000001	6,485	700,160000000001	3,022	983,18	0	908,3	0
226	29,694	742,640000000001	6,222	607,820000000001	8,621	693,460000000001	1,371	529,800000000001	2,528	688,600000000001	5,188	455,54	3,904	861,2	0	755,46	0
227	30,553	719,040000000001	4,942	689,280000000001	5,721	683,000000000001	2,605	662,740000000001	3,878	720,620000000001	2,043	692,720000000001	3,948	966,9	0	846,24	0
228	29,29	725,720000000002	6,066	616,720000000001	5,965	701,040000000001	1,785	688,320000000001	3,695	521,320000000001	2,22	616,720000000001	3,776	934	0	779,42	0
229	29,85	655,980000000001	5,648	439,42	7,29	672,800000000001	2,368	538,540000000001	2,7	716,780000000001	2,339	566,780000000001	3,428	856,68	0	740,54	0
230	28,811	534,78	5,741	655,160000000001	6,065	620,160000000001	2,168	632,800000000001	3,025	670,760000000001	2,309	666,920000000001	2,749	912,66	0	771,06	0
231	30,254	883,620000000001	5,364	501,56	5,779	759,480000000001	2,38	646,140000000001	1,625	829,920000000001	2,655	738,120000000001	3,376	923,74	0	879,82	0
232	28,971	837,460000000002	5,503	647,480000000001	7,77	696,080000000001	1,707	592,660000000001	2,81	535,240000000001	6,614	656,380000000001	3,598	1038,72	0	861,5	0
233	29,139	763,640000000001	6,485	580,120000000001	6,236	579,100000000001	3,29	543,240000000001	1,657	636,160000000001	2,505	617,060000000001	2,394	972,44	0	797,06	0
234	29,17	725,000000000001	5,49	742,980000000001	6,239	711,300000000001	2,565	542,9	2,214	898,940000000002	3,39	727,720000000001	3,742	912,66	0	851,78	0
235	28,809	745,020000000001	5,285	708,140000000001	7,516	800,800000000002	2,787	733,260000000001	6,006	724,460000000002	3,372	725,240000000001	4,377	999,46	0	927,98	0
236	30,097	839,640000000001	5,1	733,740000000001	10,494	727,320000000001	1,677	745,360000000001	1,841	771,700000000001	3,755	738,940000000001	4,257	949,6	0	812,32	0,001
237	28,849	706,580000000001	5,807	666,12	5,859	742,040000000001	1,588	661,380000000001	2,087	731,360000000001	3,7	723,4	2,871	939,2	0	840,02	0,001
238	28,856	731,460000000001	6,049	660,840000000001	5,101	828,120000000001	4,549	688,400000000001	1,476	725,340000000001	2,293	662,300000000001	3,728	863,48	0	834,48	0
239	30,36	762,900000000001	4,499	629,840000000001	13,444	608,500000000001	1,799	603,300000000001	3,013	648,400000000001	2,273	614,38	5,372	802,82	0	700,06	0
240	30,254	695,940000000001	4,776	665,020000000001	8,886	689,320000000001	1,78	586,54	2,429	761,400000000001	3,16	568,700000000001	3,17	977,64	0	848,38	0
241	30,233	661,38	7,104	741,220000000001	3,611	612,540000000001	4,017	615,500000000001	3,493	763,040000000001	3,129	747,300000000001	3,38	979	0	836,86	0
242	27,763	511,5	5,919	612,680000000001	4,9	654,160000000001	2,334	642,760000000001	3,519	686,600000000001	3,649	800,220000000002	2,49	934	0	829,96	0
243	28,877	824,580000000001	4,432	760,420000000001	5,575	602,420000000001	3,4	652,280000000001	3,076	710,360000000001	3,099	592,360000000001	3,209	1098,84	0	988	0,001
244	29,026	705,020000000001	6,612	543,96	10,621	598,580000000001	1,836	687,520000000001	3,96	664,1	4,295	691,700000000001	3,494	969,28	0	836,52	0
245	28,4	850,720000000002	8,846	680,180000000001	11,813	665,260000000001	1,995	685,580000000001	6,623	783,120000000001	4,714	709,440000000001	3,992	934,48	0,001	863,88	0,001
246	30,416	562,820000000001	5,743	575,120000000001	10,593	674,060000000002	1,631	580,800000000001	2,148	632,800000000001	3,18	559,66	3,18	989,74	0	850,76	0
247	30,187	780,740000000001	5,716	662,540000000001	4,153	691,220000000001	2,817	616,520000000001	2,678	681,960000000001	2,164	671,100000000001	3,691	867,8	0	787,78	0
248	28,752	767,280000000001	6,88	645,780000000001	7,966	691,020000000001	1,516	502,22	2,85	765,240000000002	2,97	575,120000000001	2,239	857,06	0	806,44	0
249	29,426	778,600000000002	5,355	672,460000000001	7,066	834,920000000001	3,219	729,800000000002	2,181	795,660000000001	2,322	813,780000000001	2,382	968,4	0	734,32	0
250	29,669	595,260000000001	5,844	711,240000000001	5,833	683,880000000001	1,476	531,84	2,351	804,840000000001	3,468	547,56	3,578	949,6	0	906,5	0
251	28,973	638,200000000001	5,161	674,360000000001	9,37	656,380000000001	4,743	695,840000000001	1,801	689,860000000001	3,605	586,88	4,855	945,08	0	789,14	0
252	29,38	762,440000000001	5,521	595,16	7,323	606,34	1,69	445,14	2,776	603,760000000001	2,383	466,84	3,477	992,9	0	875,74	0
253	30,101	698,460000000001	4,82	615,840000000001	8,049	541,580000000001	3,533	687,860000000001	2,104	616,920000000001	2,515	688,740000000001	3,277	957,86	0	737,14	0
254	28,688	631,100000000001	5,329	552,98	11,221	492,18	3,315	552,98	2,044	662,700000000001	2,551	559,32	3,052	1007,92	0	863,88	0
255	28,733	569,100000000001	5,104	667,320000000001	5,026	535,120000000001	3,092	620,360000000001	5,282	628,040000000001	3,849	343,060000000001	3,482	701,3	0	673,04	0
256	29,203	657,400000000001	5,737	526,42	6,166	640,640000000001	1,683	636,74	2,329	752,360000000001	2,413	531,96	4,565	976,76	0	861,16	0
257	29,734	581,34	5,903	736,360000000001	7,175	706,960000000001	2,784	683,400000000001	2,792	776,020000000002	5,21	764,460000000001	3,279	946,1	0	818,88	0
258	29,143	718,140000000001	5,401	719,500000000001	7,402	725,920000000001	4,762	709,440000000001	1,988	796,240000000001	4,588	709,440000000001	4,595	1054,38	0	981,340000000001	0
259	29,008	721,200000000001	8,316	620,440000000001	9,894	614,480000000001	1,983	629,840000000001	2,657	723,980000000001	2,836	636,500000000001	3,57	890,3	0	770,38	0
260	30,202	812,420000000002	5,86	641,940000000001	10,159	656,860000000001	4,218	652,000000000001	1,853	839,640000000001	2,166	609,380000000001	3,262	934,96	0	840,02	0
261	28,72	643,98	5,55	574,240000000001	12,214	582,84	2,624	643,020000000001	2,943	546,44	3,07	583,080000000001	2,658	817,4	0	779,76	0
262	28,543	743,560000000002	5,378	599,220000000001	7,999	653,260000000001	1,691	656,380000000001	3,044	694	2,115	636,640000000001	3,605	842,48	0	737,82	0
263	28,837	741,280000000001	8,048	640,480000000001	5,243	689,320000000002	1,973	634,940000000001	2,345	675,140000000001	2,655	550,580000000001	2,275	908	0	794,68	0
264	29,311	623,860000000001	7,594	436,78	9,947	782,340000000002	1,764	700,160000000001	2,334	732,820000000002	2,821	660,700000000001	4,371	993,92	0	816,84	0
265	30,305	697,440000000001	4,48	574,720000000001	5,235	703,880000000001	2,763	455,220000000001	3,736	686,160000000001	2,722	570,540000000001	5,912	901,24	0	871,56	0
266	29,201	770,640000000001	5,105	747,160000000001	7,698	736,760000000001	1,756	687,040000000002	3,093	694,480000000001	5,37	672,800000000001	3,699	1026,48	0	800,9	0
267	28,528	761,200000000001	6,554	638,540000000001	7,41	541,44	1,961	659,680000000001	1,994	692,000000000001	2,286	621,380000000001	3,497	871,6	0	808,14	0
268	29,37	771,940000000001	4,383	584,300000000001	6,632	671,780000000001	1,746	661,720000000001	2,45	696,900000000001	4,176	595,380000000001	6,376	989,4	0	850,76	0
269	34,702	829,480000000002	4,434	641,940000000001	10,494	647,620000000001	2,682	635,860000000001	2,366	649,420000000001	4,277	476,04	5,469	946,44	0	771,74	0
270	34,254	648,6	4,562	684,900000000001	14,672	712,840000000002	6,914	536,92	2,061	799,660000000001	2,397	663,080000000001	5,763	858,08	0	792,54	0
271	34,436	606,120000000001	6,448	671,120000000001	8,166	668,620000000001	1,696	728,540000000001	2,431	775,200000000001	3,369	721,100000000001	2,564	990,08	0	890,22	0
272	33,8	481,22	5,122	470,88	6,241	525,94	2,717	433,26	2,314	716,100000000001	3,005	538,08	3,963	847,2	0	794,24	0
273	34,718	743,800000000001	5,946	711,380000000001	5,429	662,100000000001	3,173	602,760000000001	2,371	691,320000000001	3,179	681,200000000001	3,699	842,68	0,001	844,2	0
274	33,188	841,780000000001	5,559	482,46	5,932	564,180000000001	1,736	651,120000000001	5,442	600,920000000001	2,153	482,46	5,094	817,84	0	778,98	0,001
275	30,887	827,740000000002	4,909	600,12	9,793	738,500000000001	2,83	739,140000000001	2,603	728,780000000001	2,957	583,280000000001	3	867,46	0	837,98	0
276	33,912	848,000000000002	5,617	719,940000000001	6,416	731,760000000001	2,63	722,860000000001	2,737	809,860000000001	3,122	722,180000000001	3,445	967,92	0	856,3	0,001
277	28,778	590,04	6,935	338,44	5,306	685,680000000001	4,734	653,260000000001	2,61	625,960000000001	3,177	338,44	3,225	933,8	0	818,2	0
278	29,869	625,640000000001	6,014	667,940000000001	4,284	689,420000000001	2,342	525,740000000001	2,069	679,480000000001	3,53	630,52	2,041	977,979999999999	0	893,72	0
279	28,78	591,400000000001	6,433	657,100000000001	10,097	661,180000000001	1,65	610,640000000001	2,233	704,200000000001	3,772	649,420000000001	2,859	894,68	0	832,1	0
280	33,225	549,860000000001	4,321	774,800000000002	6,963	829,040000000001	2,395	564,76	4,829	669,400000000001	2,807	590,180000000001	4,243	870,38	0	686,5	0
281	32,994	594,360000000001	7,356	556,600000000001	10,016	647,720000000001	2,005	605,100000000001	3,375	647,920000000001	2,357	562,140000000001	2,948	893,42	0	767,22	0
282	34,242	625,320000000001	4,435	550,280000000001	7,412	628,140000000001	2,485	612,9	1,673	696,52	4,052	410,9	5,627	841,46	0	798,08	0
283	34,764	615,160000000001	9,197	624,640000000001	7,051	689,760000000001	2,969	625,120000000001	2,798	705,360000000001	3,726	587,020000000001	4,136	812,84	0	826,8	0
284	34,738	677,9	6,278	620,360000000001	8,34	511,820000000001	1,925	714,400000000001	3,036	639,080000000001	2,982	626,580000000001	5,983	896,72	0	725,38	0
285	34,528	688,060000000001	10,418	602,960000000001	10,924	648,600000000001	1,759	628,140000000001	2,088	651,120000000001	3,654	633,000000000001	3,492	958,2	0	832	0
286	35,125	704,780000000001	6,541	717,320000000001	13,837	746,720000000001	1,819	716,440000000001	2,771	695,6	3,318	634,74	4,541	933,56	0	860,38	0,001
287	32,866	738,460000000001	4,132	657,540000000001	4,958	624,44	1,55	541,340000000001	4,54	777,480000000001	2,696	620,680000000001	4,846	1009,86	0	866,36	0
288	29,986	674,500000000001	4,855	558,100000000001	6,725	591,880000000001	3,235	658,02	3,308	825,640000000002	2,4	580,460000000001	3,087	933,8	0	851,78	0
289	28,634	571,860000000001	6,026	621,600000000001	8,816	745,460000000001	5,078	641,940000000001	4,48	676,560000000001	4,19	576,62	2,895	1048,5	0	867,38	0,001
290	28,688	608,400000000001	5,03	601,800000000001	5,249	607,22	1,692	624,840000000001	1,704	718,100000000002	2,745	608,400000000001	3,168	952,32	0	769,02	0
291	28,957	759,360000000002	4,94	576,520000000001	5,46	755,620000000001	1,986	714,880000000001	3,395	760,480000000001	2,225	626,920000000001	5,442	995,96	0	860,82	0
292	29,284	736,800000000002	5,409	623,960000000001	8,692	795,120000000001	2,285	575,120000000001	2,533	741,820000000001	2,721	615,920000000001	2,358	966,22	0	932,84	0
293	30,155	639,800000000001	5,874	631,400000000001	9,765	468,44	2,897	486,96	2,008	611,180000000001	5,164	657,200000000001	3,052	983,86	0	850,76	0
294	28,714	598,84	5,79	497,36	3,994	596,14	3,026	370,08	3,18	674,400000000001	1,947	554,860000000001	2,726	911,3	0	833,46	0
295	28,695	791,380000000002	4,017	587,560000000001	9,454	639,080000000001	1,578	606,460000000001	3,963	609,620000000001	3,296	618,760000000001	3,241	1010,88	0	843,52	0
296	29,739	637,320000000001	4,757	663,760000000001	8,43	733,640000000002	3,485	634,500000000001	5,406	763,100000000001	3,298	650,100000000001	4,075	1049,18	0	891,580000000001	0,001
297	29,235	685,480000000001	4,626	617,060000000001	5,669	725,340000000001	2,615	661,040000000001	2,199	673,340000000001	2,735	608,940000000001	2,606	994,8	0	850,76	0,001
298	32,336	697,660000000001	5,568	660,700000000001	6,451	578,420000000001	1,514	557,64	5,643	751,960000000001	2,806	646,280000000001	3,524	989,6	0	834,14	0
299	35,066	636,300000000001	7,953	689,280000000001	7,573	727,240000000001	2,371	661,040000000001	2,996	730,340000000001	2,925	551,060000000001	4,496	983,18	0	780,44	0,001
300	29,367	660,500000000001	5,068	574,580000000001	5,17	474,080000000001	2,112	663,080000000001	1,926	663,420000000001	2,915	668,280000000001	4,585	949,94	0	809,5	0
301	28,778	780,740000000001	5,661	687,620000000001	5,213	697,000000000001	2,293	697,340000000001	3,063	707,740000000001	2,44	641,060000000001	3,27	924,76	0	818,54	0
302	28,77	689,180000000001	6,266	704,340000000001	5,598	730,340000000001	3,194	663,760000000001	2,18	750,220000000001	3,112	595,580000000001	3,385	989,06	0	830,3	0,001
303	32,233	774,860000000001	7,648	707,540000000001	9,405	731,160000000001	2,202	659,040000000001	2,089	726,020000000001	3,162	643,440000000001	2,534	980,02	0	854,16	0,001
304	29,415	689,080000000001	4,742	688,400000000001	4,81	692,240000000001	6,207	650,980000000001	4,641	654,620000000001	4,873	641,260000000001	4,697	1022,3	0	872,92	0,001
305	33,99	721,500000000001	6,343	504,6	6,741	568,700000000001	2,813	515,68	2,08	582,02	4,574	451,48	2,917	933,46	0	785,98	0
306	29,187	668,180000000001	4,858	543,38	5,594	713,280000000001	1,629	565,540000000001	3,198	857,720000000002	2,765	675,520000000001	3,529	911,64	0	882,3	0
307	30,047	795,800000000002	4,12	744,820000000001	9,369	815,920000000002	1,728	634,560000000001	3,413	676,500000000001	2,412	635,080000000001	3,684	1001,16	0	832	0
308	31,673	757,700000000001	5,782	677,320000000001	7,022	719,940000000001	2,539	623,280000000001	4,466	789,040000000001	2,534	558,64	3,107	867,46	0	821,36	0
309	28,635	674,940000000001	7,062	652,340000000001	9,382	650,980000000001	1,895	643,880000000001	5,011	693,020000000001	2,818	581,920000000001	6,962	1040,14	0	949,8	0
310	33,757	617,540000000001	8,404	478,3	7,928	594,260000000001	2,002	658,240000000001	4,958	594,900000000001	1,974	677,800000000001	3,555	907,26	0	776,6	0
311	32,816	754,540000000001	6,192	581,140000000001	16,039	697,220000000002	1,667	598,900000000001	4,122	719,940000000001	3,268	681,600000000001	3,511	923,06	0	799,1	0
312	33,076	822,000000000001	6,215	648,36	8,673	631,740000000001	2,305	630,180000000001	2,76	830,120000000001	4,309	642,280000000001	3,955	917,52	0	829,28	0,001
313	32,952	819,040000000001	4,771	685,100000000001	6,266	750,560000000001	3,636	674,900000000001	2,461	834,180000000001	2,491	705,900000000001	3,337	1020,8	0	897,56	0
314	34,598	787,300000000001	6,236	603,980000000001	6,451	633,700000000001	2,612	710,360000000001	2,463	801,200000000001	3,88	493,66	5,619	906,44	0	911,02	0
315	30,292	758,740000000001	5,123	443,18	10,479	662,940000000001	2,454	691,120000000001	2,951	622,800000000001	3,568	622,460000000001	2,866	868,82	0	814,36	0
316	29,115	706,860000000001	6,154	472,52	7,987	711,040000000001	2,654	612,7	2,61	747,840000000001	3,896	745,640000000001	2,581	1039,12	0	906,5	0,001
317	29,689	701,100000000001	7,011	600,600000000001	5,303	700,160000000001	4,545	650,460000000001	1,88	668,54	3,58	678,000000000001	2,754	956,5	0	830,64	0
318	29,752	656,040000000001	5,881	712,66	4,8	746,620000000001	2,907	617,200000000001	3,988	679,940000000001	2,726	604,38	2,774	989,6	0	808,48	0
319	33,691	700,160000000001	4,485	679,020000000001	6,641	633,140000000001	2,988	729,120000000001	3,57	584,300000000001	2,872	553,320000000001	5,2	1029,4	0	829,28	0
320	33,238	741,960000000001	5,534	579,500000000001	7,927	535,12	2,336	596,840000000001	3,488	704,440000000001	2,53	600,980000000001	3,498	927,58	0	820	0
321	34,969	488,56	5,791	437,58	8,293	547,02	2,77	608,360000000001	3,55	507,660000000001	3,105	613,9	2,995	946,1	0	880,16	0
322	30,244	820,980000000002	7,329	568,9	8,021	594,360000000001	2,44	668,180000000002	2,046	619,300000000001	2,333	655,160000000001	5,511	976,62	0	898,58	0
323	28,929	792,840000000001	10,715	715,220000000001	6,411	743,260000000001	3,154	696,120000000001	1,898	753,040000000001	2,975	657,880000000001	6,254	925,78	0	764,06	0
324	29,692	863,840000000002	7,107	795,560000000001	6,569	877,840000000001	1,764	779,420000000001	3,66	741,040000000001	3,033	719,780000000001	5,22	775,76	0	798,76	0
325	29,301	850,240000000001	7,515	767,580000000001	4,952	757,720000000001	1,883	750,620000000001	3,423	679,960000000001	3,518	764,060000000002	3,535	897,4	0	819,9	0,001
326	28,841	665,420000000001	5,021	658,220000000001	9,031	651,660000000001	2,301	557,62	4,249	725,340000000001	2,05	636,740000000001	4,239	925,58	0	722,56	0
327	34,077	679,460000000001	5,192	585,320000000001	5,755	659,000000000001	1,988	643,740000000001	3,206	734,720000000001	2,914	638,200000000001	3,994	950,28	0	827,58	0
328	28,648	827,540000000001	6,052	603,060000000001	7,833	603,960000000001	1,713	658,420000000001	3,154	723,740000000001	3,64	562,7	2,431	983,86	0	797,74	0
329	30,592	730,820000000002	5,758	640,380000000001	6,721	640,380000000001	1,799	580,94	1,558	726,440000000001	2,167	640,380000000001	4,317	934,48	0	782,14	0,001
330	30,563	757,020000000001	4,585	635,860000000001	8,42	624,100000000001	2,108	659,140000000001	2,029	657,200000000001	3,089	541,680000000001	3,016	878,4	0	754,78	0
