2017-09-27 20:47:44:7662	../../../files/testListWithPickListSize025.txt
instanceNumber	DistanceMatrixRunningTime	NumberOfStagnantGeneration	PopulationSize	CrossoverProbability	MutationProbability	CrossoverOperator	MutationOperator	TravelledDistance	RunningTime
4	30,974	130	50	0,7	0,02	Ordered	Inversion	807,760000000001	0,499
4	30,974	130	50	0,7	0,03	Ordered	Inversion	526,96	0,484
4	30,974	130	50	0,7	0,04	Ordered	Inversion	683,880000000001	0,535
4	30,974	130	50	0,7	0,05	Ordered	Inversion	642,140000000001	0,635
4	30,974	130	50	0,7	0,06	Ordered	Inversion	642,140000000001	0,836
4	30,974	130	50	0,7	0,07	Ordered	Inversion	732,040000000001	0,31
4	30,974	130	50	0,7	0,08	Ordered	Inversion	684,420000000001	0,502
4	30,974	130	50	0,7	0,09	Ordered	Inversion	642,140000000001	0,468
4	30,974	130	50	0,7	0,1	Ordered	Inversion	504,600000000001	0,51
4	30,974	130	50	0,7	0,11	Ordered	Inversion	735,880000000001	0,329
4	30,974	130	50	0,7	0,12	Ordered	Inversion	682,860000000001	0,515
4	30,974	130	50	0,75	0,01	Ordered	Inversion	618,660000000001	0,864
4	30,974	130	50	0,75	0,02	Ordered	Inversion	796,620000000001	0,779
4	30,974	130	50	0,75	0,03	Ordered	Inversion	789,780000000002	0,688
4	30,974	130	50	0,75	0,04	Ordered	Inversion	694,280000000001	0,975
4	30,974	130	50	0,75	0,05	Ordered	Inversion	544,500000000001	0,226
4	30,974	130	50	0,75	0,06	Ordered	Inversion	735,680000000001	0,363
4	30,974	130	50	0,75	0,07	Ordered	Inversion	660,160000000001	0,798
4	30,974	130	50	0,75	0,08	Ordered	Inversion	642,140000000001	0,566
4	30,974	130	50	0,75	0,09	Ordered	Inversion	607,140000000001	0,304
4	30,974	130	50	0,75	0,1	Ordered	Inversion	741,220000000002	0,348
4	30,974	130	50	0,75	0,11	Ordered	Inversion	716,300000000001	0,319
4	30,974	130	50	0,75	0,12	Ordered	Inversion	589,840000000001	0,462
4	30,974	130	50	0,8	0,01	Ordered	Inversion	449,34	0,386
4	30,974	130	50	0,8	0,02	Ordered	Inversion	644,760000000001	0,561
4	30,974	130	50	0,8	0,03	Ordered	Inversion	622,740000000001	0,793
4	30,974	130	50	0,8	0,04	Ordered	Inversion	595,720000000001	0,669
4	30,974	130	50	0,8	0,05	Ordered	Inversion	674,22	0,271
4	30,974	130	50	0,8	0,06	Ordered	Inversion	674,360000000001	0,98
4	30,974	130	50	0,8	0,07	Ordered	Inversion	642,140000000001	0,54
4	30,974	130	50	0,8	0,08	Ordered	Inversion	672,800000000001	0,588
4	30,974	130	50	0,8	0,09	Ordered	Inversion	718,040000000001	0,713
4	30,974	130	50	0,8	0,1	Ordered	Inversion	727,040000000001	0,309
4	30,974	130	50	0,8	0,11	Ordered	Inversion	676,300000000001	0,609
4	30,974	130	50	0,8	0,12	Ordered	Inversion	672,800000000001	0,319
4	30,974	130	50	0,85	0,01	Ordered	Inversion	772,240000000001	0,669
4	30,974	130	50	0,85	0,02	Ordered	Inversion	698,460000000001	0,501
4	30,974	130	50	0,85	0,03	Ordered	Inversion	745,260000000001	0,383
4	30,974	130	50	0,85	0,04	Ordered	Inversion	526,96	0,511
4	30,974	130	50	0,85	0,05	Ordered	Inversion	712,160000000001	0,67
4	30,974	130	50	0,85	0,06	Ordered	Inversion	672,800000000001	0,76
4	30,974	130	50	0,85	0,07	Ordered	Inversion	526,96	0,73
4	30,974	130	50	0,85	0,08	Ordered	Inversion	730,000000000001	0,376
4	30,974	130	50	0,85	0,09	Ordered	Inversion	702,640000000001	1,004
4	30,974	130	50	0,85	0,1	Ordered	Inversion	683,88	0,409
4	30,974	130	50	0,85	0,11	Ordered	Inversion	693,960000000001	0,294
4	30,974	130	50	0,85	0,12	Ordered	Inversion	733,940000000001	0,632
4	30,974	130	50	0,9	0,01	Ordered	Inversion	703,660000000001	0,66
4	30,974	130	50	0,9	0,02	Ordered	Inversion	719,060000000001	0,516
4	30,974	130	50	0,9	0,03	Ordered	Inversion	614,100000000001	0,294
4	30,974	130	50	0,9	0,04	Ordered	Inversion	681,840000000001	0,482
4	30,974	130	50	0,9	0,05	Ordered	Inversion	756,340000000001	0,373
4	30,974	130	50	0,9	0,06	Ordered	Inversion	672,800000000001	0,546
4	30,974	130	50	0,9	0,07	Ordered	Inversion	672,800000000001	0,496
4	30,974	130	50	0,9	0,08	Ordered	Inversion	754,200000000001	0,296
4	30,974	130	50	0,9	0,09	Ordered	Inversion	662,740000000001	0,544
4	30,974	130	50	0,9	0,1	Ordered	Inversion	589,84	1,327
4	30,974	130	50	0,9	0,11	Ordered	Inversion	740,400000000001	0,859
4	30,974	130	50	0,9	0,12	Ordered	Inversion	589,840000000001	0,772
4	30,974	130	100	0,6	0,01	Ordered	Inversion	838,380000000001	0,75
4	30,974	130	100	0,6	0,02	Ordered	Inversion	689,640000000001	0,879
4	30,974	130	100	0,6	0,03	Ordered	Inversion	526,96	1,14
4	30,974	130	100	0,6	0,04	Ordered	Inversion	749,200000000001	1,429
4	30,974	130	100	0,6	0,05	Ordered	Inversion	672,800000000001	0,711
4	30,974	130	100	0,6	0,06	Ordered	Inversion	632,92	0,929
4	30,974	130	100	0,6	0,07	Ordered	Inversion	589,840000000001	0,791
4	30,974	130	100	0,6	0,08	Ordered	Inversion	672,800000000001	0,932
4	30,974	130	100	0,6	0,09	Ordered	Inversion	672,800000000001	1,317
4	30,974	130	100	0,6	0,1	Ordered	Inversion	705,360000000001	0,76
4	30,974	130	100	0,6	0,11	Ordered	Inversion	526,96	0,339
4	30,974	130	100	0,6	0,12	Ordered	Inversion	642,140000000001	0,799
4	30,974	130	100	0,65	0,01	Ordered	Inversion	735,200000000001	1,424
4	30,974	130	100	0,65	0,02	Ordered	Inversion	667,260000000001	0,858
4	30,974	130	100	0,65	0,03	Ordered	Inversion	693,260000000001	1,095
4	30,974	130	100	0,65	0,04	Ordered	Inversion	672,800000000001	0,702
4	30,974	130	100	0,65	0,05	Ordered	Inversion	589,840000000001	1,377
4	30,974	130	100	0,65	0,06	Ordered	Inversion	733,500000000001	0,797
4	30,974	130	100	0,65	0,07	Ordered	Inversion	526,96	0,444
4	30,974	130	100	0,65	0,08	Ordered	Inversion	662,740000000001	0,811
4	30,974	130	100	0,65	0,09	Ordered	Inversion	642,140000000001	0,789
4	30,974	130	100	0,65	0,1	Ordered	Inversion	719,260000000001	0,881
4	30,974	130	100	0,65	0,11	Ordered	Inversion	672,800000000001	0,801
4	30,974	130	100	0,65	0,12	Ordered	Inversion	684,220000000001	0,446
4	30,974	130	100	0,7	0,01	Ordered	Inversion	765,520000000001	0,686
4	30,974	130	100	0,7	0,02	Ordered	Inversion	580,480000000001	0,733
4	30,974	130	100	0,7	0,03	Ordered	Inversion	693,600000000001	0,879
4	30,974	130	100	0,7	0,04	Ordered	Inversion	723,440000000001	0,731
4	30,974	130	100	0,7	0,05	Ordered	Inversion	678,000000000001	1,262
4	30,974	130	100	0,7	0,06	Ordered	Inversion	589,84	1,261
4	30,974	130	100	0,7	0,07	Ordered	Inversion	526,96	0,993
4	30,974	130	100	0,7	0,08	Ordered	Inversion	678,000000000001	1,107
4	30,974	130	100	0,7	0,09	Ordered	Inversion	649,620000000001	0,649
4	30,974	130	100	0,7	0,1	Ordered	Inversion	724,940000000001	0,674
4	30,974	130	100	0,7	0,11	Ordered	Inversion	682,180000000001	0,797
4	30,974	130	100	0,7	0,12	Ordered	Inversion	501,320000000001	0,963
4	30,974	130	100	0,75	0,01	Ordered	Inversion	752,000000000001	0,3
4	30,974	130	100	0,75	0,02	Ordered	Inversion	744,540000000001	1,101
4	30,974	130	100	0,75	0,03	Ordered	Inversion	688,600000000001	1,278
4	30,974	130	100	0,75	0,04	Ordered	Inversion	688,6	0,627
4	30,974	130	100	0,75	0,05	Ordered	Inversion	715,560000000001	1,248
4	30,974	130	100	0,75	0,06	Ordered	Inversion	732,040000000001	1,046
4	30,974	130	100	0,75	0,07	Ordered	Inversion	626,240000000001	1,072
4	30,974	130	100	0,75	0,08	Ordered	Inversion	683,360000000001	0,68
4	30,974	130	100	0,75	0,09	Ordered	Inversion	649,620000000001	1,277
4	30,974	130	100	0,75	0,1	Ordered	Inversion	433,400000000001	0,572
4	30,974	130	100	0,75	0,11	Ordered	Inversion	672,800000000001	0,483
4	30,974	130	100	0,75	0,12	Ordered	Inversion	642,140000000001	0,857
4	30,974	130	100	0,8	0,01	Ordered	Inversion	589,84	1,455
4	30,974	130	100	0,8	0,02	Ordered	Inversion	757,700000000001	0,372
4	30,974	130	100	0,8	0,03	Ordered	Inversion	686,140000000001	0,43
4	30,974	130	100	0,8	0,04	Ordered	Inversion	688,600000000001	0,794
4	30,974	130	100	0,8	0,05	Ordered	Inversion	642,140000000001	1,015
4	30,974	130	100	0,8	0,06	Ordered	Inversion	642,140000000001	0,86
4	30,974	130	100	0,8	0,07	Ordered	Inversion	593,680000000001	0,821
4	30,974	130	100	0,8	0,08	Ordered	Inversion	714,740000000001	0,526
4	30,974	130	100	0,8	0,09	Ordered	Inversion	526,96	0,851
4	30,974	130	100	0,8	0,1	Ordered	Inversion	672,800000000001	0,778
4	30,974	130	100	0,8	0,11	Ordered	Inversion	705,360000000001	1,25
4	30,974	130	100	0,8	0,12	Ordered	Inversion	724,800000000001	0,389
4	30,974	130	100	0,85	0,01	Ordered	Inversion	766,500000000001	0,862
4	30,974	130	100	0,85	0,02	Ordered	Inversion	690,340000000001	0,758
4	30,974	130	100	0,85	0,03	Ordered	Inversion	748,860000000001	0,948
4	30,974	130	100	0,85	0,04	Ordered	Inversion	751,620000000001	0,673
4	30,974	130	100	0,85	0,05	Ordered	Inversion	578,76	0,668
4	30,974	130	100	0,85	0,06	Ordered	Inversion	642,140000000001	1,174
4	30,974	130	100	0,85	0,07	Ordered	Inversion	526,96	0,857
4	30,974	130	100	0,85	0,08	Ordered	Inversion	642,140000000001	0,876
4	30,974	130	100	0,85	0,09	Ordered	Inversion	674,360000000001	0,709
4	30,974	130	100	0,85	0,1	Ordered	Inversion	589,84	1,003
4	30,974	130	100	0,85	0,11	Ordered	Inversion	738,940000000001	0,623
4	30,974	130	100	0,85	0,12	Ordered	Inversion	672,800000000001	0,855
4	30,974	130	100	0,9	0,01	Ordered	Inversion	678,340000000001	0,863
4	30,974	130	100	0,9	0,02	Ordered	Inversion	642,140000000001	1,548
4	30,974	130	100	0,9	0,03	Ordered	Inversion	710,560000000001	0,921
4	30,974	130	100	0,9	0,04	Ordered	Inversion	642,140000000001	0,881
4	30,974	130	100	0,9	0,05	Ordered	Inversion	672,800000000001	0,842
4	30,974	130	100	0,9	0,06	Ordered	Inversion	710,220000000001	0,547
4	30,974	130	100	0,9	0,07	Ordered	Inversion	638,000000000001	0,558
4	30,974	130	100	0,9	0,08	Ordered	Inversion	589,840000000001	0,756
4	30,974	130	100	0,9	0,09	Ordered	Inversion	734,520000000001	0,829
4	30,974	130	100	0,9	0,1	Ordered	Inversion	716,840000000001	1,428
4	30,974	130	100	0,9	0,11	Ordered	Inversion	593,680000000001	0,665
4	30,974	130	100	0,9	0,12	Ordered	Inversion	662,260000000001	0,842
4	30,974	130	150	0,6	0,01	Ordered	Inversion	690,98	0,917
4	30,974	130	150	0,6	0,02	Ordered	Inversion	683,200000000001	1,04
4	30,974	130	150	0,6	0,03	Ordered	Inversion	713,180000000001	1,91
4	30,974	130	150	0,6	0,04	Ordered	Inversion	676,300000000001	0,472
4	30,974	130	150	0,6	0,05	Ordered	Inversion	633,340000000001	1,021
4	30,974	130	150	0,6	0,06	Ordered	Inversion	654,960000000001	1,598
4	30,974	130	150	0,6	0,07	Ordered	Inversion	526,96	2,165
4	30,974	130	150	0,6	0,08	Ordered	Inversion	628,620000000001	1,046
4	30,974	130	150	0,6	0,09	Ordered	Inversion	688,600000000001	1,578
4	30,974	130	150	0,6	0,1	Ordered	Inversion	589,840000000001	1,343
4	30,974	130	150	0,6	0,11	Ordered	Inversion	589,840000000001	0,933
4	30,974	130	150	0,6	0,12	Ordered	Inversion	642,140000000001	1,211
4	30,974	130	150	0,65	0,01	Ordered	Inversion	603,800000000001	1,576
4	30,974	130	150	0,65	0,02	Ordered	Inversion	602,48	1,289
4	30,974	130	150	0,65	0,03	Ordered	Inversion	672,800000000001	1,982
4	30,974	130	150	0,65	0,04	Ordered	Inversion	526,96	3,516
4	30,974	130	150	0,65	0,05	Ordered	Inversion	674,060000000001	1,602
4	30,974	130	150	0,65	0,06	Ordered	Inversion	660,500000000001	0,572
4	30,974	130	150	0,65	0,07	Ordered	Inversion	602,48	0,899
4	30,974	130	150	0,65	0,08	Ordered	Inversion	693,460000000001	1,293
4	30,974	130	150	0,65	0,09	Ordered	Inversion	642,140000000001	0,789
4	30,974	130	150	0,65	0,1	Ordered	Inversion	638,900000000001	1,449
4	30,974	130	150	0,65	0,11	Ordered	Inversion	683,360000000001	0,505
4	30,974	130	150	0,65	0,12	Ordered	Inversion	521,420000000001	1,409
4	30,974	130	150	0,7	0,01	Ordered	Inversion	622,120000000001	0,998
4	30,974	130	150	0,7	0,02	Ordered	Inversion	678,000000000001	2,572
4	30,974	130	150	0,7	0,03	Ordered	Inversion	628,620000000001	3,202
4	30,974	130	150	0,7	0,04	Ordered	Inversion	710,900000000001	1,531
4	30,974	130	150	0,7	0,05	Ordered	Inversion	626,920000000001	1,017
4	30,974	130	150	0,7	0,06	Ordered	Inversion	641,320000000001	0,718
4	30,974	130	150	0,7	0,07	Ordered	Inversion	672,800000000001	1,052
4	30,974	130	150	0,7	0,08	Ordered	Inversion	642,140000000001	1,176
4	30,974	130	150	0,7	0,09	Ordered	Inversion	657,400000000001	0,899
4	30,974	130	150	0,7	0,1	Ordered	Inversion	688,600000000001	0,954
4	30,974	130	150	0,7	0,11	Ordered	Inversion	526,96	1,348
4	30,974	130	150	0,7	0,12	Ordered	Inversion	672,800000000001	1,039
4	30,974	130	150	0,75	0,01	Ordered	Inversion	647,380000000001	0,773
4	30,974	130	150	0,75	0,02	Ordered	Inversion	526,96	0,967
4	30,974	130	150	0,75	0,03	Ordered	Inversion	700,700000000001	1,948
4	30,974	130	150	0,75	0,04	Ordered	Inversion	589,840000000001	1,02
4	30,974	130	150	0,75	0,05	Ordered	Inversion	589,840000000001	1,788
4	30,974	130	150	0,75	0,06	Ordered	Inversion	746,760000000001	1,174
4	30,974	130	150	0,75	0,07	Ordered	Inversion	602,48	1,135
4	30,974	130	150	0,75	0,08	Ordered	Inversion	526,96	1,109
4	30,974	130	150	0,75	0,09	Ordered	Inversion	642,140000000001	0,907
4	30,974	130	150	0,75	0,1	Ordered	Inversion	688,6	1,138
4	30,974	130	150	0,75	0,11	Ordered	Inversion	670,560000000001	1,32
4	30,974	130	150	0,75	0,12	Ordered	Inversion	589,840000000001	1,268
4	30,974	130	150	0,8	0,01	Ordered	Inversion	661,920000000001	1,411
4	30,974	130	150	0,8	0,02	Ordered	Inversion	699,480000000001	1,76
4	30,974	130	150	0,8	0,03	Ordered	Inversion	672,800000000001	1,386
4	30,974	130	150	0,8	0,04	Ordered	Inversion	735,540000000001	1,123
4	30,974	130	150	0,8	0,05	Ordered	Inversion	589,840000000001	1,008
4	30,974	130	150	0,8	0,06	Ordered	Inversion	642,140000000001	1,389
4	30,974	130	150	0,8	0,07	Ordered	Inversion	674,360000000001	1,007
4	30,974	130	150	0,8	0,08	Ordered	Inversion	653,220000000001	0,936
4	30,974	130	150	0,8	0,09	Ordered	Inversion	526,96	1,661
4	30,974	130	150	0,8	0,1	Ordered	Inversion	730,680000000001	2,019
4	30,974	130	150	0,8	0,11	Ordered	Inversion	672,800000000001	0,885
4	30,974	130	150	0,8	0,12	Ordered	Inversion	628,620000000001	1,662
4	30,974	130	150	0,85	0,01	Ordered	Inversion	709,200000000001	1,554
4	30,974	130	150	0,85	0,02	Ordered	Inversion	672,800000000001	1,206
4	30,974	130	150	0,85	0,03	Ordered	Inversion	741,080000000001	1,458
4	30,974	130	150	0,85	0,04	Ordered	Inversion	633,140000000001	1,141
4	30,974	130	150	0,85	0,05	Ordered	Inversion	743,660000000001	1,869
4	30,974	130	150	0,85	0,06	Ordered	Inversion	696,900000000001	0,911
4	30,974	130	150	0,85	0,07	Ordered	Inversion	642,140000000001	1,344
4	30,974	130	150	0,85	0,08	Ordered	Inversion	730,000000000001	2,1
4	30,974	130	150	0,85	0,09	Ordered	Inversion	521,420000000001	1,188
4	30,974	130	150	0,85	0,1	Ordered	Inversion	699,480000000001	1,346
4	30,974	130	150	0,85	0,11	Ordered	Inversion	710,560000000001	2,052
4	30,974	130	150	0,85	0,12	Ordered	Inversion	662,740000000001	1,654
4	30,974	130	150	0,9	0,01	Ordered	Inversion	705,020000000001	1,762
4	30,974	130	150	0,9	0,02	Ordered	Inversion	714,400000000001	1,231
4	30,974	130	150	0,9	0,03	Ordered	Inversion	566,320000000001	1,213
4	30,974	130	150	0,9	0,04	Ordered	Inversion	710,560000000001	1,856
4	30,974	130	150	0,9	0,05	Ordered	Inversion	642,140000000001	1,345
4	30,974	130	150	0,9	0,06	Ordered	Inversion	654,960000000001	2,296
4	30,974	130	150	0,9	0,07	Ordered	Inversion	526,96	1,642
4	30,974	130	150	0,9	0,08	Ordered	Inversion	688,740000000001	0,86
4	30,974	130	150	0,9	0,09	Ordered	Inversion	662,740000000001	1,604
4	30,974	130	150	0,9	0,1	Ordered	Inversion	526,96	0,82
4	30,974	130	150	0,9	0,11	Ordered	Inversion	589,84	1,781
4	30,974	130	150	0,9	0,12	Ordered	Inversion	699,340000000001	1,704
4	30,974	130	200	0,6	0,01	Ordered	Inversion	589,84	1,599
4	30,974	130	200	0,6	0,02	Ordered	Inversion	741,420000000001	1,531
4	30,974	130	200	0,6	0,03	Ordered	Inversion	741,420000000001	2,442
4	30,974	130	200	0,6	0,04	Ordered	Inversion	709,200000000001	1,539
4	30,974	130	200	0,6	0,05	Ordered	Inversion	642,140000000001	3,062
4	30,974	130	200	0,6	0,06	Ordered	Inversion	721,500000000001	1,203
4	30,974	130	200	0,6	0,07	Ordered	Inversion	699,480000000001	1,348
4	30,974	130	200	0,6	0,08	Ordered	Inversion	672,800000000001	0,653
4	30,974	130	200	0,6	0,09	Ordered	Inversion	672,800000000001	1,275
4	30,974	130	200	0,6	0,1	Ordered	Inversion	676,300000000001	1,538
4	30,974	130	200	0,6	0,11	Ordered	Inversion	526,96	1,675
4	30,974	130	200	0,6	0,12	Ordered	Inversion	622,740000000001	1,341
4	30,974	130	200	0,65	0,01	Ordered	Inversion	687,720000000001	1,632
4	30,974	130	200	0,65	0,02	Ordered	Inversion	674,720000000001	2,145
4	30,974	130	200	0,65	0,03	Ordered	Inversion	709,200000000001	2,486
4	30,974	130	200	0,65	0,04	Ordered	Inversion	589,840000000001	1,725
4	30,974	130	200	0,65	0,05	Ordered	Inversion	633,480000000001	2,153
4	30,974	130	200	0,65	0,06	Ordered	Inversion	642,140000000001	1,156
4	30,974	130	200	0,65	0,07	Ordered	Inversion	688,060000000001	1,761
4	30,974	130	200	0,65	0,08	Ordered	Inversion	688,600000000001	1,181
4	30,974	130	200	0,65	0,09	Ordered	Inversion	723,440000000001	0,865
4	30,974	130	200	0,65	0,1	Ordered	Inversion	674,360000000001	0,896
4	30,974	130	200	0,65	0,11	Ordered	Inversion	606,800000000001	1,084
4	30,974	130	200	0,65	0,12	Ordered	Inversion	672,800000000001	1,181
4	30,974	130	200	0,7	0,01	Ordered	Inversion	644,08	0,835
4	30,974	130	200	0,7	0,02	Ordered	Inversion	727,040000000001	2,312
4	30,974	130	200	0,7	0,03	Ordered	Inversion	642,140000000001	1,134
4	30,974	130	200	0,7	0,04	Ordered	Inversion	741,420000000001	1,048
4	30,974	130	200	0,7	0,05	Ordered	Inversion	642,140000000001	0,935
4	30,974	130	200	0,7	0,06	Ordered	Inversion	526,96	1,998
4	30,974	130	200	0,7	0,07	Ordered	Inversion	589,840000000001	2,07
4	30,974	130	200	0,7	0,08	Ordered	Inversion	746,760000000001	1,83
4	30,974	130	200	0,7	0,09	Ordered	Inversion	638,000000000001	1,867
4	30,974	130	200	0,7	0,1	Ordered	Inversion	526,96	1,159
4	30,974	130	200	0,7	0,11	Ordered	Inversion	642,140000000001	1,768
4	30,974	130	200	0,7	0,12	Ordered	Inversion	526,96	2,364
4	30,974	130	200	0,75	0,01	Ordered	Inversion	657,780000000001	2,297
4	30,974	130	200	0,75	0,02	Ordered	Inversion	642,140000000001	2,091
4	30,974	130	200	0,75	0,03	Ordered	Inversion	730,000000000001	1,185
4	30,974	130	200	0,75	0,04	Ordered	Inversion	757,500000000001	1,878
4	30,974	130	200	0,75	0,05	Ordered	Inversion	604,760000000001	1,155
4	30,974	130	200	0,75	0,06	Ordered	Inversion	589,840000000001	1,176
4	30,974	130	200	0,75	0,07	Ordered	Inversion	599,220000000001	1,335
4	30,974	130	200	0,75	0,08	Ordered	Inversion	734,520000000001	1,404
4	30,974	130	200	0,75	0,09	Ordered	Inversion	667,600000000001	1,294
4	30,974	130	200	0,75	0,1	Ordered	Inversion	730,200000000001	1,058
4	30,974	130	200	0,75	0,11	Ordered	Inversion	638,540000000001	1,036
4	30,974	130	200	0,75	0,12	Ordered	Inversion	593,340000000001	1,398
4	30,974	130	200	0,8	0,01	Ordered	Inversion	589,840000000001	1,56
4	30,974	130	200	0,8	0,02	Ordered	Inversion	672,800000000001	1,625
4	30,974	130	200	0,8	0,03	Ordered	Inversion	716,100000000001	2,159
4	30,974	130	200	0,8	0,04	Ordered	Inversion	672,800000000001	2,255
4	30,974	130	200	0,8	0,05	Ordered	Inversion	642,140000000001	1,506
4	30,974	130	200	0,8	0,06	Ordered	Inversion	738,120000000001	1,537
4	30,974	130	200	0,8	0,07	Ordered	Inversion	642,140000000001	1,137
4	30,974	130	200	0,8	0,08	Ordered	Inversion	671,240000000001	1,431
4	30,974	130	200	0,8	0,09	Ordered	Inversion	672,800000000001	2,442
4	30,974	130	200	0,8	0,1	Ordered	Inversion	642,140000000001	0,851
4	30,974	130	200	0,8	0,11	Ordered	Inversion	602,48	0,92
4	30,974	130	200	0,8	0,12	Ordered	Inversion	642,140000000001	1,452
4	30,974	130	200	0,85	0,01	Ordered	Inversion	672,320000000001	2,309
4	30,974	130	200	0,85	0,02	Ordered	Inversion	676,640000000001	2,74
4	30,974	130	200	0,85	0,03	Ordered	Inversion	672,800000000001	1,116
4	30,974	130	200	0,85	0,04	Ordered	Inversion	526,96	1,306
4	30,974	130	200	0,85	0,05	Ordered	Inversion	589,840000000001	1,685
4	30,974	130	200	0,85	0,06	Ordered	Inversion	662,740000000001	1,901
4	30,974	130	200	0,85	0,07	Ordered	Inversion	730,000000000001	1,708
4	30,974	130	200	0,85	0,08	Ordered	Inversion	710,900000000001	1,245
4	30,974	130	200	0,85	0,09	Ordered	Inversion	526,96	2,212
4	30,974	130	200	0,85	0,1	Ordered	Inversion	757,500000000001	1,07
4	30,974	130	200	0,85	0,11	Ordered	Inversion	743,660000000001	1,335
4	30,974	130	200	0,85	0,12	Ordered	Inversion	738,120000000001	1,813
4	30,974	130	200	0,9	0,01	Ordered	Inversion	526,96	1,72
4	30,974	130	200	0,9	0,02	Ordered	Inversion	735,680000000001	2,094
4	30,974	130	200	0,9	0,03	Ordered	Inversion	599,220000000001	2,156
4	30,974	130	200	0,9	0,04	Ordered	Inversion	676,640000000001	3,433
4	30,974	130	200	0,9	0,05	Ordered	Inversion	593,680000000001	1,064
4	30,974	130	200	0,9	0,06	Ordered	Inversion	710,560000000001	2,196
4	30,974	130	200	0,9	0,07	Ordered	Inversion	526,96	1,305
4	30,974	130	200	0,9	0,08	Ordered	Inversion	526,96	2,698
4	30,974	130	200	0,9	0,09	Ordered	Inversion	682,860000000001	3,039
4	30,974	130	200	0,9	0,1	Ordered	Inversion	526,96	1,423
4	30,974	130	200	0,9	0,11	Ordered	Inversion	671,240000000001	1,251
4	30,974	130	200	0,9	0,12	Ordered	Inversion	674,360000000001	1,126
4	30,974	130	250	0,6	0,01	Ordered	Inversion	676,440000000001	1,659
4	30,974	130	250	0,6	0,02	Ordered	Inversion	753,520000000001	2,152
4	30,974	130	250	0,6	0,03	Ordered	Inversion	672,800000000001	1,445
4	30,974	130	250	0,6	0,04	Ordered	Inversion	628,620000000001	2,334
4	30,974	130	250	0,6	0,05	Ordered	Inversion	642,140000000001	2,226
4	30,974	130	250	0,6	0,06	Ordered	Inversion	706,380000000001	2,37
4	30,974	130	250	0,6	0,07	Ordered	Inversion	589,840000000001	3,257
4	30,974	130	250	0,6	0,08	Ordered	Inversion	653,220000000001	3,607
4	30,974	130	250	0,6	0,09	Ordered	Inversion	713,380000000001	1,285
4	30,974	130	250	0,6	0,1	Ordered	Inversion	628,620000000001	2,158
4	30,974	130	250	0,6	0,11	Ordered	Inversion	642,140000000001	2,635
4	30,974	130	250	0,6	0,12	Ordered	Inversion	526,960000000001	1,574
4	30,974	130	250	0,65	0,01	Ordered	Inversion	687,040000000001	2,13
4	30,974	130	250	0,65	0,02	Ordered	Inversion	697,440000000001	1
4	30,974	130	250	0,65	0,03	Ordered	Inversion	589,840000000001	1,943
4	30,974	130	250	0,65	0,04	Ordered	Inversion	644,760000000001	3,507
4	30,974	130	250	0,65	0,05	Ordered	Inversion	693,460000000001	4,405
4	30,974	130	250	0,65	0,06	Ordered	Inversion	720,080000000001	1,649
4	30,974	130	250	0,65	0,07	Ordered	Inversion	642,140000000001	1,716
4	30,974	130	250	0,65	0,08	Ordered	Inversion	642,140000000001	1,549
4	30,974	130	250	0,65	0,09	Ordered	Inversion	738,120000000001	2,133
4	30,974	130	250	0,65	0,1	Ordered	Inversion	599,220000000001	1,553
4	30,974	130	250	0,65	0,11	Ordered	Inversion	712,500000000001	1,445
4	30,974	130	250	0,65	0,12	Ordered	Inversion	649,620000000001	1,841
4	30,974	130	250	0,7	0,01	Ordered	Inversion	655,660000000001	2,62
4	30,974	130	250	0,7	0,02	Ordered	Inversion	729,800000000001	1,2
4	30,974	130	250	0,7	0,03	Ordered	Inversion	593,680000000001	2,076
4	30,974	130	250	0,7	0,04	Ordered	Inversion	602,48	2,916
4	30,974	130	250	0,7	0,05	Ordered	Inversion	633,480000000001	1,552
4	30,974	130	250	0,7	0,06	Ordered	Inversion	662,740000000001	3,083
4	30,974	130	250	0,7	0,07	Ordered	Inversion	602,48	1,567
4	30,974	130	250	0,7	0,08	Ordered	Inversion	672,800000000001	1,407
4	30,974	130	250	0,7	0,09	Ordered	Inversion	676,640000000001	1,01
4	30,974	130	250	0,7	0,1	Ordered	Inversion	667,600000000001	2,214
4	30,974	130	250	0,7	0,11	Ordered	Inversion	526,96	1,773
4	30,974	130	250	0,7	0,12	Ordered	Inversion	642,140000000001	2,111
4	30,974	130	250	0,75	0,01	Ordered	Inversion	589,840000000001	1,948
4	30,974	130	250	0,75	0,02	Ordered	Inversion	674,020000000001	3,623
4	30,974	130	250	0,75	0,03	Ordered	Inversion	653,220000000001	0,95
4	30,974	130	250	0,75	0,04	Ordered	Inversion	672,800000000001	2,07
4	30,974	130	250	0,75	0,05	Ordered	Inversion	642,140000000001	4,056
4	30,974	130	250	0,75	0,06	Ordered	Inversion	709,000000000001	1,524
4	30,974	130	250	0,75	0,07	Ordered	Inversion	683,360000000001	1,712
4	30,974	130	250	0,75	0,08	Ordered	Inversion	589,840000000001	2,153
4	30,974	130	250	0,75	0,09	Ordered	Inversion	749,200000000001	1,923
4	30,974	130	250	0,75	0,1	Ordered	Inversion	719,400000000001	1,84
4	30,974	130	250	0,75	0,11	Ordered	Inversion	526,96	1,672
4	30,974	130	250	0,75	0,12	Ordered	Inversion	626,920000000001	1,382
